county,population,SPC,urban,MidWest,dBenton,southern,Kmart,WalMart,smallstores,dKmart,dWMart,X1,X2,X3,count0,count1,count2,nfirms
2098.00,3.71,8.59,0.47,1.00,6.55,0.00,0.00,1.00,4.00,0.19,0.19,1.00,0.12,0.12,0,1,0,1
2099.00,3.01,8.06,0.17,1.00,6.43,0.00,0.00,0.00,1.00,0.09,0.09,0.00,0.20,0.34,1,0,0,0
2100.00,3.53,7.56,0.26,1.00,6.54,0.00,0.00,0.00,0.00,0.12,0.10,0.00,0.10,0.09,1,0,0,0
2101.00,3.96,8.12,0.55,1.00,6.48,0.00,0.00,1.00,3.00,0.18,0.18,1.00,0.15,0.09,0,1,0,1
2102.00,3.31,8.15,0.19,1.00,6.46,0.00,1.00,1.00,2.00,0.11,0.11,0.00,0.10,0.17,0,0,1,2
2104.00,3.76,8.06,0.19,1.00,6.35,0.00,0.00,0.00,2.00,0.28,0.28,0.00,0.07,0.17,1,0,0,0
2105.00,3.56,8.08,0.15,1.00,6.45,0.00,0.00,1.00,1.00,0.15,0.15,1.00,0.14,0.22,0,1,0,1
2108.00,4.13,8.46,0.58,1.00,6.54,0.00,1.00,1.00,3.00,0.16,0.16,0.00,0.12,0.20,0,0,1,2
2110.00,4.10,8.35,0.54,1.00,6.53,0.00,1.00,1.00,2.00,0.14,0.17,0.00,0.19,0.20,0,0,1,2
2111.00,3.86,8.31,0.43,1.00,6.41,0.00,0.00,1.00,2.00,0.16,0.16,1.00,0.17,0.27,0,1,0,1
2116.00,3.66,8.41,0.40,1.00,6.48,0.00,1.00,1.00,2.00,0.08,0.20,0.00,0.11,0.15,0,0,1,2
2117.00,3.41,8.36,0.48,1.00,6.41,0.00,0.00,1.00,6.00,0.09,0.09,1.00,0.21,0.27,0,1,0,1
2118.00,2.48,7.25,0.07,1.00,6.51,0.00,0.00,0.00,2.00,0.08,0.06,0.00,0.13,0.17,1,0,0,0
2120.00,4.15,8.50,0.35,1.00,6.59,0.00,1.00,1.00,3.00,0.10,0.10,0.00,0.06,0.02,0,0,1,2
2122.00,3.64,8.23,0.34,1.00,6.45,0.00,1.00,1.00,5.00,0.07,0.07,0.00,0.13,0.32,0,0,1,2
2124.00,3.12,8.01,0.44,1.00,6.51,0.00,0.00,0.00,3.00,0.12,0.19,0.00,0.22,0.22,1,0,0,0
2125.00,3.00,7.64,0.15,0.00,3.66,1.00,0.00,1.00,1.00,0.09,0.09,1.00,0.00,0.21,0,1,0,1
2126.00,1.80,7.55,0.00,0.00,5.43,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.03,0.06,1,0,0,0
2127.00,2.59,8.12,0.18,0.00,5.13,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.15,0,1,0,1
2128.00,1.78,7.32,0.00,0.00,5.85,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.03,1,0,0,0
2129.00,2.96,8.79,0.69,0.00,5.75,1.00,0.00,1.00,4.00,0.00,0.00,1.00,0.02,0.06,0,1,0,1
2130.00,2.36,7.82,0.39,0.00,5.46,1.00,0.00,0.00,5.00,0.00,0.03,0.00,0.05,0.10,1,0,0,0
2131.00,3.53,8.23,0.36,0.00,5.29,1.00,0.00,1.00,2.00,0.03,0.03,1.00,0.02,0.15,0,1,0,1
2132.00,3.43,7.86,0.19,0.00,5.50,1.00,0.00,1.00,5.00,0.03,0.06,1.00,0.02,0.08,0,1,0,1
2134.00,3.79,8.67,0.45,0.00,5.41,1.00,0.00,1.00,9.00,0.00,0.00,1.00,0.00,0.20,0,1,0,1
2135.00,3.65,8.24,0.40,0.00,3.93,1.00,0.00,1.00,4.00,0.06,0.06,1.00,0.00,0.24,0,1,0,1
2136.00,2.72,8.04,0.35,0.00,5.17,1.00,0.00,1.00,3.00,0.00,0.00,1.00,0.04,0.16,0,1,0,1
2139.00,1.81,7.46,0.00,0.00,5.12,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.24,1,0,0,0
2141.00,1.90,7.61,0.42,0.00,5.61,1.00,0.00,0.00,1.00,0.07,0.07,0.00,0.00,0.03,1,0,0,0
2142.00,2.67,8.36,0.42,0.00,4.11,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.05,0.25,0,1,0,1
2143.00,4.19,7.89,0.47,0.00,4.80,1.00,0.00,1.00,9.00,0.04,0.04,1.00,0.00,0.14,0,1,0,1
2144.00,3.24,8.65,0.69,0.00,5.60,1.00,1.00,1.00,4.00,0.00,0.00,0.00,0.00,0.06,0,0,1,2
2145.00,3.52,7.92,0.17,0.00,3.43,1.00,0.00,1.00,3.00,0.06,0.06,1.00,0.00,0.20,0,1,0,1
2146.00,1.61,7.86,0.00,0.00,5.58,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.04,0.07,1,0,0,0
2148.00,4.04,8.61,0.79,0.00,5.28,1.00,1.00,1.00,6.00,0.00,0.00,0.00,0.02,0.13,0,0,1,2
2149.00,3.29,8.29,0.32,0.00,5.33,1.00,0.00,1.00,6.00,0.00,0.03,1.00,0.03,0.23,0,1,0,1
2150.00,3.82,8.10,0.34,0.00,5.41,1.00,0.00,1.00,5.00,0.02,0.10,1.00,0.00,0.12,0,1,0,1
2151.00,1.69,7.29,0.00,0.00,5.29,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.06,0.12,1,0,0,0
2152.00,1.86,7.31,0.47,0.00,5.75,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.13,1,0,0,0
2155.00,2.43,8.06,0.23,0.00,4.51,1.00,0.00,1.00,4.00,0.05,0.05,1.00,0.00,0.14,0,1,0,1
2156.00,2.64,7.86,0.41,0.00,4.97,1.00,0.00,1.00,3.00,0.00,0.00,1.00,0.02,0.20,0,1,0,1
2157.00,3.35,8.57,0.75,0.00,5.75,1.00,0.00,1.00,7.00,0.00,0.00,1.00,0.00,0.07,0,1,0,1
2158.00,1.90,7.78,0.00,0.00,5.54,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.12,1,0,0,0
2159.00,2.34,7.19,0.27,0.00,5.27,1.00,0.00,0.00,1.00,0.02,0.02,0.00,0.00,0.23,1,0,0,0
2160.00,3.84,8.58,0.74,0.00,5.10,1.00,1.00,1.00,6.00,0.00,0.00,0.00,0.02,0.16,0,0,1,2
2161.00,2.60,8.33,0.29,0.00,5.34,1.00,0.00,1.00,2.00,0.00,0.06,1.00,0.03,0.07,0,1,0,1
2162.00,2.38,7.68,0.37,0.00,5.65,1.00,0.00,1.00,3.00,0.03,0.03,1.00,0.02,0.10,0,1,0,1
2163.00,2.33,7.37,0.28,0.00,4.75,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.13,1,0,0,0
2164.00,3.84,8.11,0.31,0.00,4.63,1.00,0.00,1.00,11.00,0.03,0.03,1.00,0.00,0.11,0,1,0,1
2165.00,3.44,7.91,0.08,0.00,5.03,1.00,0.00,1.00,6.00,0.00,0.05,1.00,0.03,0.17,0,1,0,1
2166.00,3.40,7.93,0.32,0.00,5.20,1.00,0.00,1.00,2.00,0.00,0.09,1.00,0.03,0.15,0,1,0,1
2167.00,2.15,8.23,0.00,0.00,5.46,1.00,0.00,0.00,2.00,0.02,0.02,0.00,0.00,0.19,1,0,0,0
2168.00,3.25,8.44,0.18,0.00,5.31,1.00,0.00,1.00,4.00,0.00,0.11,1.00,0.03,0.21,0,1,0,1
2169.00,3.54,8.01,0.29,0.00,5.05,1.00,0.00,1.00,8.00,0.00,0.00,1.00,0.00,0.15,0,1,0,1
2170.00,2.93,8.44,0.13,0.00,4.64,1.00,0.00,1.00,5.00,0.04,0.04,1.00,0.00,0.15,0,1,0,1
2171.00,2.05,8.47,0.00,0.00,5.48,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.02,0.10,1,0,0,0
2172.00,2.49,7.98,0.29,0.00,5.37,1.00,0.00,1.00,3.00,0.04,0.04,1.00,0.00,0.18,0,1,0,1
2173.00,3.61,8.08,0.22,0.00,4.00,1.00,0.00,1.00,3.00,0.04,0.04,1.00,0.02,0.25,0,1,0,1
2174.00,2.52,8.45,0.37,0.00,5.32,1.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,0.21,0,1,0,1
2176.00,2.42,8.29,0.45,0.00,5.11,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.07,0.19,0,1,0,1
2177.00,2.29,7.45,0.43,0.00,4.41,1.00,0.00,0.00,3.00,0.02,0.02,0.00,0.10,0.27,1,0,0,0
2178.00,2.43,7.63,0.25,0.00,4.87,1.00,0.00,0.00,1.00,0.02,0.02,0.00,0.03,0.25,1,0,0,0
2180.00,3.65,8.12,0.51,0.00,4.67,1.00,0.00,1.00,4.00,0.06,0.06,1.00,0.00,0.15,0,1,0,1
2181.00,3.75,7.25,0.40,0.00,4.79,1.00,0.00,1.00,4.00,0.02,0.02,1.00,0.06,0.16,0,1,0,1
2182.00,3.42,8.21,0.51,0.00,3.84,1.00,0.00,1.00,5.00,0.05,0.05,1.00,0.00,0.23,0,1,0,1
2183.00,2.79,7.90,0.19,0.00,4.91,1.00,0.00,1.00,2.00,0.02,0.02,1.00,0.02,0.19,0,1,0,1
2184.00,4.17,8.41,0.68,0.00,5.03,1.00,0.00,1.00,8.00,0.00,0.02,1.00,0.02,0.20,0,1,0,1
2185.00,3.76,8.46,0.50,0.00,4.86,1.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.11,0,1,0,1
2186.00,3.54,8.48,0.47,0.00,5.18,1.00,0.00,1.00,5.00,0.00,0.02,1.00,0.03,0.24,0,1,0,1
2187.00,4.11,8.31,0.48,0.00,5.14,1.00,1.00,1.00,7.00,0.00,0.07,0.00,0.00,0.19,0,0,1,2
2188.00,2.44,7.73,0.00,0.00,4.99,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.11,1,0,0,0
2190.00,4.18,8.12,0.43,0.00,4.32,1.00,0.00,1.00,5.00,0.04,0.04,1.00,0.03,0.21,0,1,0,1
2191.00,3.22,7.97,0.35,0.00,5.04,1.00,0.00,1.00,5.00,0.00,0.02,1.00,0.05,0.20,0,1,0,1
2192.00,3.61,8.21,0.32,0.00,4.17,1.00,0.00,1.00,4.00,0.08,0.08,1.00,0.00,0.18,0,1,0,1
2193.00,3.77,8.42,0.56,0.00,5.48,1.00,0.00,1.00,6.00,0.03,0.03,1.00,0.00,0.13,0,1,0,1
2194.00,2.89,8.41,0.52,0.00,6.00,1.00,0.00,1.00,4.00,0.00,0.00,1.00,0.00,0.02,0,1,0,1
2195.00,2.26,7.62,0.49,0.00,5.69,1.00,0.00,0.00,2.00,0.06,0.06,0.00,0.00,0.06,1,0,0,0
2197.00,3.99,7.45,0.56,0.00,4.32,1.00,0.00,1.00,2.00,0.08,0.08,1.00,0.00,0.20,0,1,0,1
2198.00,3.86,8.63,0.78,0.00,4.56,1.00,1.00,1.00,2.00,0.02,0.02,0.00,0.03,0.17,0,0,1,2
2199.00,2.45,7.81,0.26,0.00,5.62,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.13,1,0,0,0
2200.00,2.12,8.50,0.64,0.00,5.55,1.00,0.00,1.00,5.00,0.00,0.00,1.00,0.00,0.03,0,1,0,1
2201.00,2.92,8.70,0.60,0.00,5.63,1.00,0.00,1.00,3.00,0.00,0.00,1.00,0.00,0.03,0,1,0,1
2202.00,2.80,8.44,0.57,0.00,7.21,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.02,1,0,0,0
2205.00,3.57,8.67,0.59,0.00,7.41,0.00,0.00,0.00,3.00,0.02,0.00,0.00,0.00,0.00,1,0,0,0
2206.00,3.77,7.96,0.52,0.00,7.40,0.00,0.00,0.00,2.00,0.09,0.06,0.00,0.00,0.00,1,0,0,0
2207.00,4.14,8.52,0.62,0.00,7.41,0.00,1.00,1.00,4.00,0.02,0.02,0.00,0.00,0.00,0,0,1,2
2208.00,2.83,8.10,0.54,0.00,7.29,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,1,0,0,0
2209.00,3.05,8.39,0.47,0.00,7.41,0.00,0.00,0.00,3.00,0.00,0.03,0.00,0.02,0.02,1,0,0,0
2213.00,2.08,8.10,0.00,0.00,7.25,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2214.00,1.95,8.43,0.57,0.00,7.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2215.00,2.96,8.61,0.43,0.00,7.35,0.00,0.00,1.00,0.00,0.08,0.03,1.00,0.03,0.00,0,1,0,1
2217.00,2.81,8.33,0.38,0.00,7.33,0.00,0.00,0.00,2.00,0.02,0.02,0.00,0.03,0.00,1,0,0,0
2219.00,4.14,8.60,0.65,0.00,7.33,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2220.00,1.98,8.13,0.43,0.00,7.28,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2222.00,3.82,8.65,0.62,0.00,7.41,0.00,0.00,1.00,1.00,0.04,0.02,1.00,0.00,0.03,0,1,0,1
2224.00,3.35,8.80,0.60,0.00,7.19,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2226.00,2.26,7.84,0.53,0.00,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
2228.00,4.09,7.79,0.76,0.00,7.40,0.00,0.00,1.00,1.00,0.08,0.07,1.00,0.00,0.03,0,1,0,1
2230.00,3.19,8.21,0.24,0.00,7.41,0.00,0.00,0.00,5.00,0.03,0.04,0.00,0.00,0.02,1,0,0,0
2231.00,4.17,8.61,0.70,0.00,7.26,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.02,0.02,0,0,1,2
2232.00,3.22,8.64,0.58,0.00,7.23,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.02,0.02,0,1,0,1
2233.00,2.01,8.55,0.00,0.00,7.21,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.02,1,0,0,0
2234.00,3.14,8.84,0.66,0.00,7.33,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.03,0,1,0,1
2242.00,3.90,8.62,0.16,0.00,6.79,0.00,0.00,1.00,3.00,0.14,0.17,1.00,0.02,0.04,0,1,0,1
2245.00,4.13,8.56,0.28,0.00,6.93,0.00,1.00,1.00,10.00,0.11,0.08,0.00,0.00,0.06,0,0,1,2
2249.00,1.74,8.13,0.57,0.00,6.84,0.00,0.00,0.00,1.00,0.05,0.05,0.00,0.06,0.04,1,0,0,0
2250.00,4.07,8.12,0.50,0.00,6.96,0.00,0.00,1.00,6.00,0.29,0.23,1.00,0.05,0.07,0,1,0,1
2253.00,3.73,8.50,0.22,0.00,6.76,0.00,1.00,1.00,7.00,0.16,0.16,0.00,0.07,0.02,0,0,1,2
2255.00,3.61,8.51,0.49,0.00,6.86,0.00,1.00,0.00,5.00,0.09,0.09,0.00,0.05,0.10,0,1,0,1
2256.00,4.16,8.55,0.56,0.00,6.92,0.00,1.00,1.00,1.00,0.22,0.18,0.00,0.02,0.11,0,0,1,2
2261.00,3.55,8.28,0.52,0.00,6.81,0.00,0.00,1.00,3.00,0.03,0.03,1.00,0.08,0.02,0,1,0,1
2266.00,2.68,8.02,0.00,0.00,6.82,0.00,0.00,0.00,4.00,0.18,0.22,0.00,0.03,0.10,1,0,0,0
2267.00,3.74,8.25,0.32,0.00,6.69,0.00,0.00,0.00,3.00,0.22,0.20,0.00,0.02,0.06,1,0,0,0
2268.00,3.80,8.17,0.31,0.00,6.83,0.00,0.00,0.00,7.00,0.18,0.18,0.00,0.04,0.07,1,0,0,0
2270.00,3.84,8.30,0.34,0.00,6.79,0.00,0.00,0.00,5.00,0.14,0.14,0.00,0.09,0.08,1,0,0,0
2271.00,3.09,8.16,0.15,0.00,6.86,0.00,0.00,0.00,5.00,0.14,0.16,0.00,0.12,0.15,1,0,0,0
2279.00,3.84,8.23,0.37,0.00,6.83,0.00,1.00,0.00,10.00,0.03,0.03,0.00,0.05,0.04,0,1,0,1
2281.00,3.85,8.49,0.44,0.00,6.85,0.00,1.00,1.00,5.00,0.14,0.14,0.00,0.06,0.06,0,0,1,2
2284.00,2.88,8.43,0.46,0.00,6.91,0.00,0.00,0.00,2.00,0.22,0.19,0.00,0.11,0.18,1,0,0,0
2287.00,3.79,7.97,0.14,0.00,6.87,0.00,0.00,0.00,5.00,0.22,0.25,0.00,0.08,0.10,1,0,0,0
2289.00,3.67,7.97,0.11,0.00,6.99,0.00,1.00,1.00,1.00,0.20,0.22,0.00,0.04,0.02,0,0,1,2
2290.00,2.84,8.08,0.00,0.00,6.86,0.00,0.00,0.00,4.00,0.02,0.02,0.00,0.08,0.05,1,0,0,0
2292.00,3.64,8.69,0.29,0.00,6.88,0.00,1.00,1.00,4.00,0.20,0.18,0.00,0.08,0.13,0,0,1,2
2294.00,1.81,7.83,0.00,0.00,6.92,0.00,0.00,0.00,4.00,0.13,0.13,0.00,0.08,0.16,1,0,0,0
2295.00,3.74,8.08,0.18,0.00,6.96,0.00,0.00,0.00,5.00,0.10,0.10,0.00,0.06,0.09,1,0,0,0
2296.00,3.73,8.37,0.16,0.00,6.89,0.00,0.00,1.00,6.00,0.09,0.09,1.00,0.05,0.03,0,1,0,1
2297.00,3.71,8.14,0.56,0.00,6.89,0.00,0.00,1.00,2.00,0.16,0.14,1.00,0.16,0.13,0,1,0,1
2298.00,4.06,8.41,0.46,0.00,6.75,0.00,1.00,0.00,11.00,0.15,0.15,0.00,0.07,0.04,0,1,0,1
2299.00,3.79,9.22,0.45,0.00,6.79,0.00,1.00,0.00,4.00,0.10,0.10,0.00,0.08,0.05,0,1,0,1
2301.00,3.81,8.61,0.16,0.00,6.99,0.00,1.00,0.00,8.00,0.11,0.14,0.00,0.06,0.06,0,1,0,1
2303.00,3.38,8.43,0.15,0.00,6.95,0.00,0.00,1.00,1.00,0.13,0.13,1.00,0.08,0.08,0,1,0,1
2305.00,3.89,7.90,1.00,0.00,7.16,0.00,0.00,0.00,2.00,0.36,0.35,0.00,0.00,0.00,1,0,0,0
2310.00,3.20,7.31,0.23,0.00,6.52,1.00,0.00,0.00,4.00,0.11,0.11,0.00,0.05,0.18,1,0,0,0
2312.00,2.44,7.97,0.60,0.00,6.65,1.00,0.00,0.00,1.00,0.07,0.07,0.00,0.04,0.12,1,0,0,0
2314.00,2.81,7.85,0.46,0.00,6.66,1.00,0.00,0.00,6.00,0.12,0.12,0.00,0.03,0.07,1,0,0,0
2315.00,3.08,8.11,0.15,0.00,6.63,1.00,0.00,1.00,6.00,0.12,0.12,1.00,0.00,0.00,0,1,0,1
2318.00,2.62,7.25,0.00,0.00,6.67,1.00,0.00,0.00,2.00,0.19,0.19,0.00,0.02,0.07,1,0,0,0
2320.00,3.88,8.46,0.39,0.00,6.57,1.00,0.00,1.00,6.00,0.25,0.25,1.00,0.03,0.17,0,1,0,1
2321.00,3.52,8.14,0.33,0.00,6.61,1.00,0.00,1.00,5.00,0.16,0.16,1.00,0.06,0.20,0,1,0,1
2322.00,3.71,8.21,0.27,0.00,6.69,1.00,0.00,1.00,9.00,0.05,0.05,1.00,0.14,0.24,0,1,0,1
2323.00,3.42,8.12,0.15,0.00,6.70,1.00,0.00,1.00,8.00,0.15,0.18,1.00,0.00,0.02,0,1,0,1
2324.00,3.61,8.38,0.26,0.00,6.70,1.00,1.00,1.00,7.00,0.12,0.14,0.00,0.00,0.00,0,0,1,2
2325.00,4.19,8.30,0.45,0.00,6.71,1.00,0.00,1.00,8.00,0.07,0.07,1.00,0.09,0.23,0,1,0,1
2326.00,3.39,8.33,0.34,0.00,6.74,1.00,0.00,1.00,7.00,0.10,0.10,1.00,0.08,0.19,0,1,0,1
2328.00,2.98,7.82,0.21,0.00,6.58,1.00,0.00,0.00,6.00,0.14,0.14,0.00,0.04,0.13,1,0,0,0
2329.00,3.11,7.74,0.25,0.00,6.62,1.00,0.00,1.00,7.00,0.09,0.09,1.00,0.06,0.18,0,1,0,1
2331.00,3.96,8.65,0.55,0.00,6.77,1.00,1.00,1.00,10.00,0.05,0.07,0.00,0.00,0.02,0,0,1,2
2333.00,4.15,8.70,0.57,0.00,6.55,1.00,1.00,1.00,10.00,0.05,0.05,0.00,0.00,0.14,0,0,1,2
2334.00,2.95,8.22,0.36,0.00,6.67,1.00,0.00,0.00,6.00,0.07,0.07,0.00,0.06,0.12,1,0,0,0
2336.00,2.83,7.94,0.17,0.00,6.69,1.00,0.00,0.00,2.00,0.08,0.08,0.00,0.03,0.08,1,0,0,0
2337.00,3.87,8.26,0.37,0.00,6.66,1.00,1.00,1.00,5.00,0.11,0.11,0.00,0.04,0.16,0,0,1,2
2338.00,4.06,8.37,0.38,0.00,6.65,1.00,1.00,1.00,7.00,0.14,0.14,0.00,0.04,0.19,0,0,1,2
2339.00,4.13,7.99,0.35,0.00,6.55,1.00,0.00,1.00,8.00,0.11,0.11,1.00,0.04,0.14,0,1,0,1
2340.00,3.01,7.71,0.19,0.00,6.69,1.00,0.00,0.00,4.00,0.11,0.11,0.00,0.07,0.17,1,0,0,0
2342.00,2.25,7.34,0.00,0.00,6.55,1.00,0.00,0.00,1.00,0.11,0.11,0.00,0.05,0.15,1,0,0,0
2343.00,3.55,8.26,0.41,0.00,6.75,1.00,0.00,1.00,7.00,0.11,0.11,1.00,0.05,0.12,0,1,0,1
2344.00,3.39,7.85,0.53,0.00,6.72,1.00,0.00,0.00,5.00,0.06,0.06,0.00,0.09,0.26,1,0,0,0
2345.00,3.53,8.19,0.34,0.00,6.59,1.00,0.00,1.00,7.00,0.07,0.07,1.00,0.03,0.17,0,1,0,1
2346.00,4.15,8.29,0.29,0.00,6.46,1.00,1.00,1.00,5.00,0.10,0.10,0.00,0.06,0.09,0,0,1,2
2350.00,2.83,7.94,0.17,0.00,6.59,1.00,0.00,0.00,3.00,0.13,0.13,0.00,0.04,0.16,1,0,0,0
2353.00,3.42,8.06,0.36,0.00,6.58,1.00,0.00,1.00,4.00,0.13,0.13,1.00,0.02,0.20,0,1,0,1
2354.00,3.61,7.87,0.15,0.00,6.74,1.00,0.00,0.00,11.00,0.08,0.11,0.00,0.04,0.10,1,0,0,0
2357.00,2.89,8.58,0.70,1.00,6.39,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
2360.00,3.26,8.30,0.66,1.00,6.35,0.00,1.00,1.00,1.00,0.02,0.02,0.00,0.04,0.04,0,0,1,2
2361.00,3.57,9.07,0.70,1.00,6.51,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2364.00,2.19,8.45,0.49,1.00,6.64,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.02,0.02,1,0,0,0
2366.00,2.24,8.35,0.00,1.00,6.27,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.03,0.00,1,0,0,0
2368.00,2.58,8.18,0.75,1.00,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.12,1,0,0,0
2369.00,3.24,9.05,0.75,1.00,6.42,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.02,0.02,0,0,1,2
2372.00,2.88,9.00,0.78,1.00,6.31,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0,1
2380.00,2.09,8.57,0.44,1.00,6.44,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.04,0.04,1,0,0,0
2387.00,2.73,8.97,0.74,1.00,6.45,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2394.00,2.37,8.81,0.54,1.00,6.31,0.00,0.00,0.00,1.00,0.03,0.03,0.00,0.03,0.03,1,0,0,0
2395.00,3.10,8.76,0.66,1.00,6.62,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2396.00,2.97,8.48,0.39,1.00,6.21,0.00,0.00,0.00,1.00,0.04,0.04,0.00,0.03,0.08,1,0,0,0
2401.00,3.08,8.10,0.54,1.00,6.58,0.00,0.00,0.00,1.00,0.03,0.03,0.00,0.00,0.00,1,0,0,0
2412.00,2.03,8.35,0.40,1.00,6.45,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.05,0.02,1,0,0,0
2416.00,1.92,8.47,0.49,1.00,6.34,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2419.00,1.73,8.70,0.60,1.00,6.55,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1,0,0,0
2420.00,3.04,8.83,0.61,1.00,6.20,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0,0,1,2
2423.00,3.53,8.24,0.41,0.00,6.09,1.00,0.00,1.00,5.00,0.11,0.11,1.00,0.10,0.25,0,1,0,1
2424.00,2.79,8.17,0.23,0.00,5.85,1.00,0.00,1.00,2.00,0.02,0.02,1.00,0.02,0.30,0,1,0,1
2425.00,2.36,7.24,0.00,0.00,6.23,1.00,0.00,0.00,2.00,0.06,0.06,0.00,0.16,0.31,1,0,0,0
2428.00,3.63,8.23,0.43,0.00,6.33,1.00,0.00,1.00,6.00,0.08,0.08,1.00,0.09,0.29,0,1,0,1
2429.00,2.49,7.45,0.00,0.00,6.13,1.00,0.00,0.00,3.00,0.13,0.13,0.00,0.13,0.28,1,0,0,0
2430.00,3.36,7.92,0.17,0.00,5.78,1.00,0.00,1.00,5.00,0.03,0.03,1.00,0.00,0.27,0,1,0,1
2431.00,3.97,8.04,0.60,0.00,6.52,1.00,0.00,1.00,3.00,0.18,0.20,1.00,0.09,0.09,0,1,0,1
2432.00,3.54,7.76,0.07,0.00,5.99,1.00,0.00,1.00,4.00,0.23,0.23,1.00,0.13,0.20,0,1,0,1
2433.00,2.67,8.37,0.35,0.00,5.78,1.00,0.00,0.00,1.00,0.06,0.06,0.00,0.03,0.30,1,0,0,0
2434.00,3.36,7.78,0.30,0.00,6.38,1.00,0.00,1.00,6.00,0.05,0.05,1.00,0.17,0.31,0,1,0,1
2435.00,1.99,7.39,0.00,0.00,6.18,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.06,0.15,1,0,0,0
2436.00,3.46,8.23,0.33,0.00,6.43,1.00,0.00,1.00,6.00,0.09,0.09,1.00,0.19,0.26,0,1,0,1
2437.00,3.81,8.82,0.52,0.00,6.14,1.00,1.00,1.00,11.00,0.05,0.05,0.00,0.07,0.26,0,0,1,2
2438.00,2.63,7.87,0.00,0.00,5.67,1.00,0.00,0.00,2.00,0.05,0.05,0.00,0.00,0.36,1,0,0,0
2439.00,3.77,8.58,0.31,0.00,6.25,1.00,1.00,1.00,9.00,0.02,0.02,0.00,0.11,0.27,0,0,1,2
2441.00,2.38,8.23,0.00,0.00,5.85,1.00,0.00,0.00,3.00,0.02,0.02,0.00,0.02,0.26,1,0,0,0
2442.00,2.76,7.89,0.20,0.00,6.15,1.00,0.00,0.00,3.00,0.08,0.08,0.00,0.14,0.29,1,0,0,0
2443.00,3.71,8.75,0.31,0.00,5.95,1.00,1.00,1.00,7.00,0.11,0.11,0.00,0.05,0.20,0,0,1,2
2444.00,3.59,8.73,0.57,0.00,5.60,1.00,0.00,1.00,8.00,0.02,0.02,1.00,0.00,0.31,0,1,0,1
2445.00,3.38,7.40,0.00,0.00,5.65,1.00,0.00,0.00,3.00,0.09,0.09,0.00,0.00,0.24,1,0,0,0
2446.00,2.77,8.01,0.00,0.00,6.25,1.00,0.00,1.00,4.00,0.02,0.02,1.00,0.08,0.17,0,1,0,1
